order_id,order_date,customer_id,product_id,quantity,discount_percent
5891,2023-04-09,391,90,2,15
5892,2022-09-27,771,55,2,40
5893,2022-08-09,913,66,1,20
5894,2022-06-01,1196,14,3,10
5895,2023-09-15,86,110,2,5
5896,2022-07-02,558,4,1,15
5897,2023-02-03,858,17,3,10
5898,2022-03-13,1180,111,5,10
5899,2023-02-22,666,112,1,5
5900,2022-10-10,1154,69,3,5
5901,2022-03-15,843,24,4,10
5902,2022-12-21,1105,49,2,20
5903,2023-05-12,295,55,1,15
5904,2022-11-24,269,71,5,0
5905,2023-06-19,645,23,1,0
5906,2023-08-03,535,111,2,0
5907,2023-03-23,88,81,2,0
5908,2023-01-08,925,12,3,0
5909,2022-12-28,111,11,5,15
5910,2022-04-03,584,115,3,30
5911,2022-11-17,1178,75,5,5
5912,2022-11-20,769,98,1,10
5913,2023-01-19,1180,111,1,15
5914,2023-07-29,238,101,3,30
5915,2022-12-12,334,114,4,30
5916,2022-04-13,106,29,2,0
5917,2022-08-03,382,62,3,0
5918,2022-07-11,689,53,3,0
5919,2023-11-03,261,117,1,10
5920,2022-07-13,655,48,2,15
5921,2023-01-15,820,100,3,5
5922,2023-02-07,709,91,1,20
5923,2023-10-26,476,119,1,10
5924,2023-08-23,907,106,3,40
5925,2022-01-11,555,86,3,0
5926,2022-07-06,663,66,1,0
5927,2022-01-15,575,111,3,5
5928,2022-10-24,642,100,2,0
5929,2023-02-15,463,48,1,15
5930,2023-08-08,855,94,1,0
5931,2022-02-21,585,59,3,15
5932,2023-10-02,943,71,3,0
5933,2022-01-28,616,57,3,5
5934,2023-07-31,158,76,2,20
5935,2022-01-17,272,3,1,30
5936,2022-12-17,670,81,4,5
5937,2023-03-04,621,105,2,30
5938,2023-10-12,521,32,2,10
5939,2022-08-17,59,8,1,5
5940,2022-07-29,704,87,4,20
5941,2023-03-07,648,102,1,5
5942,2022-10-21,891,30,2,5
5943,2023-08-05,436,15,3,15
5944,2022-04-14,146,74,1,5
5945,2022-07-23,859,55,1,0
5946,2022-02-22,978,38,3,0
5947,2023-01-10,245,15,4,15
5948,2022-02-23,301,30,4,15
5949,2022-10-03,438,46,1,5
5950,2022-12-01,868,64,3,20
5951,2022-01-31,100,26,1,5
5952,2022-05-15,725,115,3,15
5953,2022-02-27,814,109,2,30
5954,2022-04-15,480,78,3,20
5955,2022-09-23,415,67,1,10
5956,2023-06-06,165,36,5,15
5957,2023-05-11,974,90,4,5
5958,2022-09-10,1145,78,1,10
5959,2022-10-22,88,31,3,5
5960,2023-10-30,573,78,3,5
5961,2022-06-07,814,40,4,0
5962,2023-07-03,179,74,1,0
5963,2023-09-23,163,73,5,10
5964,2022-03-08,593,46,2,20
5965,2022-10-26,1006,104,5,0
5966,2023-04-08,1194,107,2,0
5967,2022-04-11,301,42,2,10
5968,2022-02-25,374,18,1,15
5969,2022-11-28,708,100,2,0
5970,2023-01-28,203,36,3,0
5971,2023-01-16,47,76,2,10
5972,2022-04-02,463,50,2,20
5973,2023-03-23,408,61,4,0
5974,2022-04-19,427,40,4,5
5975,2022-11-13,930,3,1,15
5976,2022-06-17,317,82,1,0
5977,2023-03-11,421,7,3,0
5978,2023-03-18,263,31,4,10
5979,2022-08-06,166,65,5,30
5980,2022-08-10,428,95,1,5
5981,2023-11-04,397,64,1,10
5982,2023-06-12,796,118,4,5
5983,2022-10-05,107,77,4,20
5984,2023-07-23,98,93,3,0
5985,2023-07-28,43,3,4,10
5986,2023-04-11,242,93,2,20
5987,2023-08-25,95,35,5,40
5988,2023-08-07,188,15,2,15
5989,2022-01-30,385,21,2,5
5990,2022-12-25,819,62,2,5
5991,2022-10-15,1191,83,1,5
5992,2022-03-27,1149,28,2,10
5993,2022-08-22,87,4,1,15
5994,2022-11-09,489,109,4,20
5995,2022-12-31,226,13,5,5
5996,2022-09-26,345,79,5,15
5997,2023-11-29,518,51,2,30
5998,2022-05-11,1055,48,5,30
5999,2022-12-17,296,39,1,15
6000,2022-06-29,414,96,4,10
6001,2023-04-25,135,67,2,10
6002,2022-06-12,525,94,3,0
6003,2022-04-06,1009,58,5,0
6004,2023-05-25,4,84,5,10
6005,2022-12-31,178,2,2,0
6006,2022-12-19,746,114,5,10
6007,2023-03-12,259,25,5,10
6008,2022-03-24,652,11,3,10
6009,2022-08-13,1089,1,1,0
6010,2023-02-16,1041,48,2,0
6011,2022-04-28,544,113,2,0
6012,2023-04-27,435,48,3,0
6013,2022-07-11,290,10,3,40
6014,2023-08-14,803,81,1,5
6015,2023-08-13,483,30,4,5
6016,2023-10-21,234,35,2,0
6017,2022-04-17,408,114,5,10
6018,2023-01-17,694,19,1,15
6019,2023-01-25,1170,110,2,0
6020,2022-09-01,562,53,1,30
6021,2023-08-08,430,34,4,20
6022,2023-04-13,432,32,2,0
6023,2023-06-22,497,76,5,10
6024,2022-07-29,983,107,2,10
6025,2023-08-27,1113,81,1,5
6026,2023-09-29,997,6,4,20
6027,2022-03-14,897,115,1,0
6028,2023-09-27,827,13,1,5
6029,2022-11-05,778,103,3,5
6030,2023-11-27,223,86,1,10
6031,2023-11-30,468,75,4,20
6032,2023-08-13,569,64,5,0
6033,2022-07-05,375,7,3,0
6034,2022-09-10,1136,45,1,10
6035,2022-01-13,527,45,2,0
6036,2022-10-26,412,85,3,0
6037,2022-03-17,269,65,4,5
6038,2022-02-20,626,94,2,0
6039,2022-05-29,1012,19,4,5
6040,2022-05-02,450,115,2,5
6041,2022-07-30,802,119,5,0
6042,2022-10-07,822,47,4,10
6043,2023-06-22,255,46,2,0
6044,2023-11-16,126,29,4,30
6045,2022-06-05,762,99,3,5
6046,2022-08-26,799,117,4,15
6047,2023-01-11,565,84,4,20
6048,2022-03-23,456,100,2,5
6049,2023-05-07,1091,61,4,15
6050,2022-12-22,1090,103,5,20
6051,2022-09-30,912,65,1,0
6052,2023-08-03,862,23,3,40
6053,2022-02-13,617,95,2,0
6054,2023-07-27,400,120,4,0
6055,2022-05-03,287,51,4,15
6056,2022-12-15,186,63,4,0
6057,2022-11-26,284,99,3,15
6058,2023-02-13,650,116,1,20
6059,2022-11-19,691,111,5,30
6060,2022-04-21,237,109,5,10
6061,2022-03-30,1042,22,2,40
6062,2023-03-09,815,110,1,5
6063,2022-04-09,928,71,1,0
6064,2023-06-23,414,33,3,10
6065,2023-08-24,9,109,4,10
6066,2022-05-26,420,100,1,10
6067,2023-11-25,29,44,4,10
6068,2022-09-14,348,7,3,5
6069,2022-07-08,661,91,2,10
6070,2022-08-28,576,2,2,30
6071,2023-05-18,450,17,4,10
6072,2023-11-08,380,65,4,5
6073,2022-09-28,699,58,1,15
6074,2023-06-04,366,110,3,5
6075,2023-07-04,1142,30,2,20
6076,2022-04-24,412,86,1,0
6077,2022-12-05,951,92,5,5
6078,2023-07-22,356,117,1,0
6079,2022-12-25,254,97,4,0
6080,2023-10-12,727,26,5,15
6081,2023-09-06,681,35,1,5
6082,2022-11-30,1105,63,3,20
6083,2023-11-20,1070,75,2,10
6084,2022-06-18,1073,71,5,5
6085,2022-12-05,810,28,3,15
6086,2022-09-18,473,25,1,10
6087,2022-07-18,416,61,4,15
6088,2022-07-30,979,105,4,10
6089,2022-10-14,600,31,3,0
6090,2023-11-23,1145,54,4,15
6091,2023-04-17,1027,67,2,5
6092,2023-04-27,460,97,3,10
6093,2022-01-23,79,51,3,30
6094,2023-07-14,775,58,4,5
6095,2022-04-19,1095,34,3,10
6096,2022-10-23,896,59,1,5
6097,2022-01-06,58,21,5,0
6098,2023-07-04,624,56,5,10
6099,2023-11-12,48,37,4,10
6100,2022-07-22,839,64,2,5
6101,2022-11-21,165,113,2,5
6102,2022-09-01,330,19,4,20
6103,2022-11-23,1145,101,4,0
6104,2022-02-16,213,119,3,5
6105,2023-08-14,507,85,2,20
6106,2023-09-14,916,78,5,30
6107,2022-01-13,801,74,4,5
6108,2023-01-15,168,53,5,20
6109,2022-12-31,995,71,5,0
6110,2023-08-25,830,93,2,0
6111,2022-12-08,996,63,5,20
6112,2022-08-09,987,104,3,30
6113,2022-03-14,787,62,3,0
6114,2023-09-17,427,72,2,0
6115,2022-02-15,1016,103,3,0
6116,2023-05-19,1034,77,4,5
6117,2022-10-01,1144,110,2,15
6118,2023-07-09,773,19,5,10
6119,2022-07-27,1082,75,4,10
6120,2023-09-07,1152,2,2,10
6121,2022-05-04,717,113,5,20
6122,2022-01-10,86,6,5,0
6123,2022-11-25,104,29,5,15
6124,2022-07-06,143,41,5,30
6125,2023-06-27,205,51,5,0
6126,2023-10-30,641,5,2,20
6127,2022-03-01,1062,41,3,15
6128,2023-03-18,1076,62,5,0
6129,2022-08-05,1,30,4,0
6130,2022-01-02,11,103,2,10
6131,2023-06-20,747,62,1,10
6132,2022-12-22,956,100,3,10
6133,2023-09-18,755,27,4,0
6134,2023-10-29,518,50,5,15
6135,2022-06-14,1032,82,2,5
6136,2022-04-01,5,52,2,5
6137,2022-06-16,694,49,5,5
6138,2022-07-26,112,62,4,15
6139,2022-10-09,1004,100,2,0
6140,2022-03-06,273,60,3,0
6141,2023-05-31,422,118,4,0
6142,2022-06-06,265,80,5,0
6143,2022-11-02,212,54,4,0
6144,2023-01-30,1102,119,4,10
6145,2022-03-15,782,5,1,15
6146,2022-07-06,666,9,5,15
6147,2023-07-28,369,34,3,10
6148,2022-12-03,958,98,5,0
6149,2023-11-07,347,36,1,30
6150,2023-07-22,25,95,5,0
6151,2023-09-15,976,116,5,15
6152,2022-08-28,417,20,3,30
6153,2023-06-17,515,81,1,15
6154,2022-05-21,215,84,5,0
6155,2022-09-22,1136,92,5,5
6156,2022-05-19,954,85,2,0
6157,2023-04-04,914,83,5,10
6158,2022-03-11,428,63,3,10
6159,2023-01-20,733,67,2,15
6160,2023-09-22,699,30,1,0
6161,2022-07-17,216,69,4,20
6162,2022-07-24,413,106,3,15
6163,2023-07-22,380,70,1,0
6164,2023-11-18,232,3,2,5
6165,2023-10-02,835,49,4,10
6166,2023-03-07,258,42,1,10
6167,2022-11-21,403,24,3,0
6168,2023-03-18,424,44,2,0
6169,2022-10-15,770,1,3,15
6170,2022-08-14,65,114,3,0
6171,2022-03-05,190,115,2,0
6172,2023-07-14,950,54,5,20
6173,2023-05-13,173,52,3,10
6174,2022-03-01,759,36,2,10
6175,2023-02-01,628,79,3,10
6176,2022-09-14,561,105,5,10
6177,2023-07-31,1001,38,2,10
6178,2022-08-27,401,44,1,30
6179,2022-02-07,638,82,1,0
6180,2022-01-25,949,87,1,0
6181,2023-02-14,213,47,4,0
6182,2023-04-06,53,29,3,15
6183,2023-07-25,624,51,3,10
6184,2023-02-21,752,41,2,0
6185,2022-12-23,662,86,4,5
6186,2023-01-18,139,64,3,0
6187,2022-06-07,418,88,2,5
6188,2023-07-23,143,109,5,30
6189,2023-03-09,509,48,3,15
6190,2022-02-17,650,77,3,0
6191,2022-11-24,486,97,5,5
6192,2023-03-09,992,114,5,0
6193,2023-03-07,543,22,3,15
6194,2022-02-25,293,99,5,10
6195,2023-07-31,671,17,2,40
6196,2022-09-25,838,86,3,15
6197,2022-03-10,1038,5,3,10
6198,2023-08-24,634,61,1,20
6199,2023-03-25,272,89,3,15
6200,2022-09-14,1049,6,1,0
6201,2023-11-03,322,53,5,10
6202,2023-05-05,806,81,5,10
6203,2023-10-05,1127,95,2,10
6204,2022-02-18,883,17,1,0
6205,2023-10-21,1064,59,3,0
6206,2022-11-12,235,97,1,5
6207,2023-02-17,832,39,5,0
6208,2023-03-10,1113,54,5,30
6209,2022-01-02,1124,48,2,15
6210,2022-05-25,144,37,5,15
6211,2023-01-01,1106,48,1,10
6212,2023-02-24,589,68,3,15
6213,2023-07-27,229,107,3,40
6214,2023-07-15,274,78,1,5
6215,2023-03-20,590,77,2,15
6216,2023-03-10,653,27,3,5
6217,2023-10-05,583,88,1,20
6218,2023-07-09,968,27,1,20
6219,2022-02-26,372,72,5,30
6220,2023-07-16,1104,117,5,0
6221,2022-06-27,819,63,2,5
6222,2022-10-20,572,52,2,0
6223,2022-02-15,545,47,2,10
6224,2022-06-19,127,114,1,10
6225,2022-09-28,733,103,1,5
6226,2023-02-21,417,21,5,15
6227,2022-05-19,638,115,3,5
6228,2022-09-04,41,57,2,20
6229,2022-05-28,787,105,4,0
6230,2022-08-18,297,75,2,5
6231,2023-09-29,42,95,5,10
6232,2023-01-09,632,91,1,10
6233,2022-03-21,33,42,5,0
6234,2023-08-29,665,110,5,20
6235,2022-03-06,1114,48,5,10
6236,2022-03-29,616,27,4,20
6237,2022-03-29,948,72,4,20
6238,2022-07-23,160,33,2,10
6239,2023-01-17,458,76,1,30
6240,2023-08-24,399,35,5,20
6241,2023-04-21,1115,98,3,30
6242,2023-07-27,581,16,2,20
6243,2023-08-29,220,36,2,20
6244,2023-06-23,379,66,5,10
6245,2022-08-02,930,76,2,0
6246,2022-03-15,964,91,5,30
6247,2022-03-02,1170,56,2,15
6248,2023-11-29,233,17,1,5
6249,2023-06-27,922,20,2,5
6250,2022-08-07,234,85,2,15
6251,2022-01-12,726,94,3,10
6252,2023-02-19,367,106,1,0
6253,2022-02-01,481,84,1,0
6254,2022-06-09,590,8,1,15
6255,2022-08-25,1119,18,2,5
6256,2022-06-30,216,18,4,10
6257,2023-07-12,725,18,2,15
6258,2022-12-07,712,2,5,15
6259,2023-04-03,985,76,3,0
6260,2022-03-21,1159,96,1,0
6261,2023-10-09,1107,106,5,10
6262,2023-04-18,391,72,5,15
6263,2023-11-02,1071,51,4,0
6264,2022-04-22,392,10,1,5
6265,2022-10-19,718,75,2,20
6266,2023-09-23,385,14,1,30
6267,2023-01-18,381,26,3,10
6268,2022-01-17,1101,47,1,0
6269,2023-05-08,604,30,5,5
6270,2022-11-27,934,56,5,0
6271,2023-05-01,399,119,2,0
6272,2023-02-10,100,42,2,10
6273,2022-04-27,383,4,2,10
6274,2023-07-09,707,103,3,0
6275,2022-04-25,10,11,1,20
6276,2023-07-03,264,24,4,10
6277,2023-09-17,832,118,1,10
6278,2023-07-01,630,86,2,40
6279,2023-10-06,762,67,3,10
6280,2022-12-02,195,37,1,30
6281,2022-12-02,562,2,5,5
6282,2022-05-27,97,12,1,0
6283,2022-05-02,462,21,5,10
6284,2022-03-22,758,69,1,10
6285,2023-11-16,87,71,1,0
6286,2023-10-28,991,64,1,15
6287,2023-10-24,77,68,2,0
6288,2023-01-10,1170,43,5,15
6289,2023-07-24,661,54,3,10
6290,2022-03-04,1135,105,4,15
6291,2023-05-19,765,100,5,10
6292,2023-10-30,678,62,2,40
6293,2023-03-25,791,86,5,5
6294,2023-03-04,583,93,3,40
6295,2023-03-03,671,73,5,0
6296,2023-02-25,538,90,2,15
6297,2022-11-18,1186,12,2,10
6298,2023-11-11,430,112,4,20
6299,2022-06-15,1093,1,3,15
6300,2023-08-20,133,72,4,20
6301,2023-10-11,189,33,1,0
6302,2023-04-06,573,64,2,20
6303,2023-04-04,279,116,4,0
6304,2022-07-08,542,115,2,0
6305,2023-04-09,1185,68,2,0
6306,2023-01-14,746,14,1,10
6307,2022-01-02,899,119,2,15
6308,2023-09-10,453,93,4,0
6309,2022-12-30,889,14,3,0
6310,2022-03-13,851,9,5,10
6311,2023-03-03,170,73,4,40
6312,2023-09-30,830,26,1,10
6313,2022-06-19,698,49,5,15
6314,2022-07-24,1081,111,2,10
6315,2022-12-03,769,106,4,15
6316,2023-04-17,358,17,5,40
6317,2022-07-14,201,105,4,10
6318,2023-11-01,444,68,2,5
6319,2023-10-15,827,60,4,20
6320,2022-10-02,1130,110,1,30
6321,2022-01-07,101,3,5,0
6322,2023-07-20,1121,93,5,10
6323,2023-09-08,938,25,5,15
6324,2023-07-27,29,21,4,10
6325,2023-08-22,665,12,2,5
6326,2022-06-27,73,54,4,15
6327,2022-08-30,254,1,4,5
6328,2022-07-22,516,1,5,5
6329,2023-06-27,749,45,2,40
6330,2023-04-07,1044,46,3,10
6331,2022-03-21,535,48,2,20
6332,2023-06-07,421,7,4,20
6333,2023-02-21,446,10,1,15
6334,2023-01-19,879,15,2,20
6335,2023-01-26,136,40,5,5
6336,2023-11-19,33,11,1,10
6337,2022-05-06,647,56,3,10
6338,2023-05-09,278,46,3,10
6339,2022-02-16,133,45,1,0
6340,2023-04-21,750,87,3,5
6341,2023-09-11,126,13,1,5
6342,2023-04-09,345,27,4,10
6343,2022-05-03,17,105,1,40
6344,2023-04-19,824,81,4,30
6345,2022-05-14,562,50,5,0
6346,2023-09-11,647,61,5,5
6347,2023-07-16,630,115,3,0
6348,2023-08-30,818,13,1,5
6349,2022-01-23,60,12,4,20
6350,2023-07-20,467,29,5,30
6351,2022-08-23,628,85,5,0
6352,2022-02-28,391,84,5,5
6353,2022-06-13,936,20,3,0
6354,2022-08-04,685,31,5,5
6355,2022-07-02,498,8,2,20
6356,2023-07-23,600,24,3,10
6357,2023-10-19,449,75,1,15
6358,2022-03-31,680,39,2,10
6359,2022-11-07,130,33,3,5
6360,2023-07-11,149,42,3,0
6361,2022-09-14,818,15,4,0
6362,2023-06-17,948,68,2,15
6363,2023-06-17,500,65,2,20
6364,2022-02-21,658,32,2,15
6365,2022-12-04,1054,11,5,0
6366,2022-06-20,577,94,5,15
6367,2022-03-08,1048,37,1,0
6368,2023-09-17,984,19,1,0
6369,2022-10-27,723,51,1,5
6370,2023-11-03,222,100,5,10
6371,2022-08-20,602,34,4,20
6372,2022-03-09,684,71,1,15
6373,2023-05-21,742,60,3,0
6374,2022-01-28,925,109,5,0
6375,2023-09-20,580,84,4,5
6376,2022-02-20,401,53,3,0
6377,2023-11-24,901,12,3,5
6378,2022-09-17,512,62,5,15
6379,2023-08-14,88,96,2,0
6380,2023-09-12,50,66,4,20
6381,2023-08-09,103,86,5,10
6382,2023-11-18,368,105,2,5
6383,2022-07-03,936,48,5,5
6384,2022-01-23,898,40,5,15
6385,2022-05-09,909,24,3,10
6386,2022-10-18,258,50,5,0
6387,2023-05-16,390,95,2,30
6388,2022-07-05,773,68,3,0
6389,2023-04-24,754,88,2,30
6390,2023-07-25,394,43,2,0
6391,2023-05-07,683,17,3,15
6392,2023-05-28,270,104,2,10
6393,2023-10-05,149,83,1,10
6394,2022-03-08,811,104,5,0
6395,2023-04-12,28,102,3,0
6396,2022-10-12,1173,55,3,15
6397,2023-08-24,280,34,1,20
6398,2023-02-21,166,111,1,10
6399,2022-04-10,17,97,1,5
6400,2022-07-08,1174,70,1,0
6401,2023-01-23,339,60,4,15
6402,2022-08-29,1069,51,3,5
6403,2023-02-21,842,100,2,0
6404,2022-06-25,189,77,3,15
6405,2023-01-22,651,111,3,10
6406,2023-04-16,1085,73,3,0
6407,2022-08-21,294,35,1,0
6408,2023-10-25,1057,34,1,15
6409,2023-03-28,415,16,4,0
6410,2022-10-04,803,82,3,20
6411,2022-08-17,431,18,5,5
6412,2022-06-20,1124,38,4,0
6413,2022-08-01,1047,114,1,15
6414,2022-10-09,487,43,3,10
6415,2022-02-10,89,32,1,5
6416,2022-05-02,271,7,2,5
6417,2022-08-15,900,87,1,0
6418,2022-10-21,278,87,1,15
6419,2023-08-23,206,46,4,5
6420,2022-09-24,913,61,2,15
6421,2023-06-25,328,18,5,10
6422,2023-03-27,858,71,5,15
6423,2023-03-25,877,106,5,15
6424,2022-03-02,862,40,3,10
6425,2023-05-17,336,88,5,5
6426,2022-05-27,606,78,3,5
6427,2023-11-17,592,50,1,0
6428,2022-11-30,1062,5,5,15
6429,2022-05-22,1014,110,4,15
6430,2022-02-13,1158,54,2,0
6431,2022-05-24,708,86,2,20
6432,2022-11-29,978,58,1,10
6433,2023-05-12,425,22,2,10
6434,2023-01-31,587,74,2,0
6435,2022-02-24,806,90,1,5
6436,2022-11-03,720,79,1,10
6437,2023-02-27,949,38,1,0
6438,2023-02-21,655,105,4,10
6439,2023-11-04,474,106,1,40
6440,2022-11-21,568,119,1,15
6441,2023-11-02,211,49,1,10
6442,2022-03-21,1082,1,5,10
6443,2022-01-31,1097,78,5,0
6444,2022-04-22,215,36,4,30
6445,2023-07-12,900,95,4,30
6446,2023-07-18,1097,28,2,15
6447,2023-10-12,467,98,5,0
6448,2023-04-17,354,35,4,0
6449,2022-03-15,1043,60,4,0
6450,2023-07-07,625,103,2,10
6451,2023-04-24,372,62,1,0
6452,2023-08-12,184,87,3,15
6453,2023-01-22,674,46,2,10
6454,2023-11-30,755,108,3,0
6455,2023-07-18,1169,83,2,15
6456,2023-03-09,1105,82,2,0
6457,2023-02-16,322,79,1,20
6458,2023-04-12,435,61,4,5
6459,2023-08-22,1067,65,5,5
6460,2023-09-13,293,89,2,0
6461,2022-09-05,688,26,1,40
6462,2023-08-04,888,35,3,10
6463,2022-04-30,69,57,4,5
6464,2022-03-08,56,79,2,0
6465,2023-07-27,631,63,3,15
6466,2022-11-23,420,4,2,5
6467,2023-04-15,567,79,5,40
6468,2023-05-08,550,42,5,30
6469,2023-10-25,243,102,4,15
6470,2022-10-13,748,45,3,40
6471,2023-08-31,527,39,5,0
6472,2022-11-08,77,118,1,5
6473,2022-11-05,440,65,4,5
6474,2022-04-07,1079,22,2,0
6475,2022-04-23,516,11,3,40
6476,2023-09-29,1162,110,3,0
6477,2023-04-01,615,102,1,20
6478,2023-04-08,1031,37,5,15
6479,2022-05-12,676,115,3,5
6480,2022-05-01,420,90,1,0
6481,2022-07-16,276,51,1,0
6482,2023-04-27,608,91,2,0
6483,2023-09-26,571,58,1,10
6484,2022-02-08,90,77,4,10
6485,2023-07-20,282,7,3,10
6486,2023-05-27,1195,8,4,15
6487,2023-04-19,638,110,1,5
6488,2022-06-10,811,51,1,0
6489,2022-10-16,868,115,4,20
6490,2022-07-19,462,23,2,5
6491,2023-06-12,750,90,1,5
6492,2023-11-16,1197,108,4,15
6493,2023-05-18,301,119,4,30
6494,2022-09-05,600,91,3,30
6495,2023-01-18,529,9,2,0
6496,2022-08-06,140,46,5,10
6497,2022-03-28,278,38,4,0
6498,2022-03-23,663,111,3,30
6499,2022-03-03,511,13,5,0
6500,2023-05-15,1164,7,3,0
6501,2022-02-11,114,11,3,20
6502,2022-01-12,580,74,2,30
6503,2023-10-05,691,97,1,15
6504,2022-04-25,637,103,2,0
6505,2022-08-06,823,50,5,10
6506,2023-10-11,875,119,2,20
6507,2022-04-16,940,67,1,10
6508,2023-11-22,942,41,2,0
6509,2023-06-12,1135,29,2,0
6510,2023-04-17,358,37,2,20
6511,2023-01-22,3,119,4,10
6512,2022-08-14,404,56,4,15
6513,2023-04-26,25,109,2,5
6514,2023-02-12,509,80,1,10
6515,2023-04-02,696,16,1,40
6516,2023-10-15,61,44,1,5
6517,2023-09-16,123,50,1,15
6518,2023-10-01,55,107,3,0
6519,2022-01-21,1187,113,2,0
6520,2023-10-21,974,71,2,15
6521,2023-08-24,1063,79,3,20
6522,2022-07-22,1107,102,1,15
6523,2023-02-21,546,6,5,0
6524,2023-02-20,113,18,5,0
6525,2023-03-24,425,19,3,30
6526,2023-05-27,918,116,5,5
6527,2022-03-26,230,51,4,20
6528,2022-06-16,917,66,2,5
6529,2023-01-19,155,3,5,30
6530,2023-04-13,165,110,4,30
6531,2022-03-13,962,118,2,0
6532,2023-06-05,649,89,4,15
6533,2023-04-18,938,100,2,0
6534,2022-09-15,512,54,2,0
6535,2022-10-02,932,49,5,10
6536,2022-01-20,266,28,3,10
6537,2023-05-05,187,38,5,5
6538,2023-05-05,1064,28,1,10
6539,2022-11-22,391,32,4,0
6540,2023-06-13,655,115,1,0
6541,2022-03-30,176,41,2,10
6542,2023-05-01,774,36,5,10
6543,2022-12-16,764,103,1,15
6544,2022-03-25,931,36,1,10
6545,2023-01-22,711,107,1,20
6546,2022-03-28,826,118,2,10
6547,2022-11-03,589,87,2,0
6548,2022-06-03,531,66,2,10
6549,2023-03-16,1086,10,1,15
6550,2022-09-21,281,70,4,10
6551,2023-02-25,227,72,5,15
6552,2023-05-08,639,79,5,5
6553,2023-09-25,1082,109,2,0
6554,2023-02-15,921,93,1,15
6555,2022-06-22,477,63,4,0
6556,2022-01-04,716,92,3,10
6557,2023-10-02,243,22,2,10
6558,2023-04-17,367,98,3,10
6559,2022-04-20,936,20,5,10
6560,2022-02-06,838,33,5,0
6561,2023-08-06,906,15,4,40
6562,2022-01-31,376,7,4,15
6563,2023-01-16,711,88,3,5
6564,2022-09-25,343,90,5,0
6565,2022-01-11,240,50,4,0
6566,2022-12-10,139,10,4,15
6567,2023-06-28,1146,79,5,5
6568,2023-07-23,420,37,5,0
6569,2022-06-15,304,59,1,5
6570,2023-12-01,115,88,4,10
6571,2022-12-08,343,75,3,15
6572,2023-04-27,7,104,2,10
6573,2022-01-19,731,63,2,20
6574,2023-09-20,179,21,5,0
6575,2022-07-03,1169,104,3,10
6576,2023-06-29,416,102,1,0
6577,2022-01-10,666,79,4,10
6578,2023-08-15,1145,79,1,10
6579,2022-07-11,1148,37,3,0
6580,2022-11-16,150,45,1,5
6581,2023-08-03,397,14,5,20
6582,2023-04-20,381,43,2,0
6583,2023-09-29,839,116,5,5
6584,2023-03-03,1,85,4,30
6585,2022-02-28,244,108,5,10
6586,2023-03-12,879,84,3,15
6587,2022-04-07,760,33,3,20
6588,2023-05-11,954,3,4,0
6589,2023-10-23,977,104,4,0
6590,2022-10-05,1139,87,2,15
6591,2022-09-22,1,44,1,15
6592,2022-01-09,553,111,2,0
6593,2023-04-02,482,87,5,5
6594,2022-09-30,600,91,1,5
6595,2022-01-08,763,35,4,20
6596,2022-07-27,335,25,3,5
6597,2023-09-29,465,96,5,30
6598,2022-05-03,1165,86,2,40
6599,2022-02-02,583,8,4,15
6600,2023-05-28,137,120,1,15
6601,2022-07-23,1004,115,1,5
6602,2023-06-02,950,116,3,0
6603,2023-06-01,687,62,4,10
6604,2023-03-19,167,102,4,5
6605,2023-08-15,910,18,5,5
6606,2023-11-20,880,92,5,15
6607,2022-12-05,842,28,1,10
6608,2023-03-14,65,75,2,15
6609,2023-03-21,1091,12,1,5
6610,2022-05-16,433,64,5,0
6611,2023-01-22,1074,119,5,10
6612,2022-01-25,115,2,5,30
6613,2023-05-21,569,59,1,20
6614,2022-11-21,642,37,4,0
6615,2023-11-26,495,4,2,5
6616,2023-11-11,941,41,2,30
6617,2022-12-04,1104,45,5,0
6618,2023-11-21,968,109,3,5
6619,2022-04-05,822,111,1,5
6620,2023-06-29,202,34,4,10
6621,2023-09-15,649,87,5,5
6622,2022-05-26,560,13,3,0
6623,2022-08-19,1042,7,5,10
6624,2023-05-10,478,32,3,0
6625,2022-02-07,488,23,2,10
6626,2023-03-01,983,49,3,10
6627,2023-10-09,779,72,2,10
6628,2023-03-13,340,114,2,0
6629,2023-01-03,612,111,1,10
6630,2022-12-11,116,47,3,5
6631,2022-06-09,74,37,4,5
6632,2023-07-04,116,98,4,10
6633,2023-10-24,1188,48,3,10
6634,2023-06-25,126,29,1,0
6635,2022-05-24,657,37,4,0
6636,2023-08-11,1200,23,5,0
6637,2023-10-19,664,38,4,15
6638,2023-07-30,991,93,1,10
6639,2022-12-11,1018,44,2,15
6640,2022-09-26,859,5,2,15
6641,2023-11-27,85,52,2,20
6642,2022-09-25,633,40,1,5
6643,2022-06-18,451,11,2,5
6644,2022-02-02,518,78,2,20
6645,2023-01-12,846,120,1,0
6646,2022-08-02,695,113,5,10
6647,2023-07-16,550,106,4,0
6648,2023-03-16,929,2,1,30
6649,2023-05-07,116,35,1,5
6650,2023-01-28,1032,45,3,0
6651,2023-05-04,404,49,2,15
6652,2022-01-29,304,35,5,0
6653,2022-02-08,740,106,3,30
6654,2023-09-04,88,92,5,5
6655,2022-06-22,1034,72,2,15
6656,2022-01-17,308,32,2,5
6657,2022-02-25,434,68,2,20
6658,2022-08-14,802,109,4,20
6659,2023-07-12,164,71,5,15
